"","Inbreeding_Coefficient","Value","Province_Name"
"4924","Inbreeding.32","0.0947368421052631","Bocas del Toro"
"4925","Inbreeding.32","0.0736842105263158","Bocas del Toro"
"4926","Inbreeding.32","0.105263157894737","Bocas del Toro"
"4927","Inbreeding.32","0.147368421052632","Bocas del Toro"
"4928","Inbreeding.32","0.0526315789473685","Bocas del Toro"
"4929","Inbreeding.32","0.115789473684211","Bocas del Toro"
"4930","Inbreeding.32","0.147368421052632","Bocas del Toro"
"4931","Inbreeding.32","0.136842105263158","Bocas del Toro"
"4932","Inbreeding.32","0.126315789473684","Bocas del Toro"
"4933","Inbreeding.32","0.147368421052632","Bocas del Toro"
"4934","Inbreeding.32","0.147368421052632","Bocas del Toro"
"4935","Inbreeding.32","0.115789473684211","Bocas del Toro"
"4936","Inbreeding.32","0.0842105263157895","Bocas del Toro"
"4937","Inbreeding.32","0.0631578947368421","Bocas del Toro"
"4938","Inbreeding.32","0.0947368421052631","Bocas del Toro"
"4939","Inbreeding.32","0.168421052631579","Bocas del Toro"
"4940","Inbreeding.32","0.157894736842105","Bocas del Toro"
"4941","Inbreeding.32","0.178947368421053","Bocas del Toro"
"4942","Inbreeding.32","0.178947368421053","Bocas del Toro"
"4943","Inbreeding.32","0.157894736842105","Bocas del Toro"
"4944","Inbreeding.32","0.178947368421053","Bocas del Toro"
"4945","Inbreeding.32","0.178947368421053","Bocas del Toro"
"4946","Inbreeding.32","0.168421052631579","Bocas del Toro"
"4947","Inbreeding.32","0.178947368421053","Bocas del Toro"
"4948","Inbreeding.32","0.189473684210526","Bocas del Toro"
"4949","Inbreeding.32","0.168421052631579","Bocas del Toro"
"4950","Inbreeding.32","0.178947368421053","Bocas del Toro"
"4951","Inbreeding.32","0.178947368421053","Bocas del Toro"
"4952","Inbreeding.32","0.0736842105263158","Bocas del Toro"
"4953","Inbreeding.32","0.178947368421053","Bocas del Toro"
"4954","Inbreeding.32","0.178947368421053","Bocas del Toro"
"4955","Inbreeding.32","0.178947368421053","Bocas del Toro"
"4956","Inbreeding.32","0.178947368421053","Bocas del Toro"
"4957","Inbreeding.32","0.178947368421053","Bocas del Toro"
"4958","Inbreeding.32","0.105263157894737","Bocas del Toro"
"4959","Inbreeding.32","0.105263157894737","Bocas del Toro"
"4960","Inbreeding.32","0.0842105263157895","Bocas del Toro"
"4961","Inbreeding.32","0.0947368421052631","Bocas del Toro"
"4962","Inbreeding.32","0.178947368421053","Bocas del Toro"
"4963","Inbreeding.32","0.189473684210526","Bocas del Toro"
"4964","Inbreeding.32","0.178947368421053","Bocas del Toro"
"4965","Inbreeding.32","0.168421052631579","Bocas del Toro"
"4966","Inbreeding.32","0.126315789473684","Bocas del Toro"
"4967","Inbreeding.32","0.157894736842105","Bocas del Toro"
"4968","Inbreeding.32","0.0842105263157895","Bocas del Toro"
"4969","Inbreeding.32","0.115789473684211","Bocas del Toro"
"4970","Inbreeding.32","0.105263157894737","Bocas del Toro"
"4971","Inbreeding.32","0.105263157894737","Bocas del Toro"
"4972","Inbreeding.32","0.105263157894737","Bocas del Toro"
"4973","Inbreeding.32","0.157894736842105","Bocas del Toro"
"4974","Inbreeding.32","0.0947368421052631","Bocas del Toro"
"4975","Inbreeding.32","0.136842105263158","Bocas del Toro"
"4976","Inbreeding.32","0.0947368421052631","Bocas del Toro"
"4977","Inbreeding.32","0.115789473684211","Bocas del Toro"
"4978","Inbreeding.32","0.147368421052632","Bocas del Toro"
"4979","Inbreeding.32","0.147368421052632","Bocas del Toro"
"4980","Inbreeding.32","0.126315789473684","Bocas del Toro"
"4981","Inbreeding.32","0.0947368421052631","Bocas del Toro"
"4982","Inbreeding.32","0.0631578947368421","Bocas del Toro"
"4983","Inbreeding.32","0.157894736842105","Bocas del Toro"
"4984","Inbreeding.32","0.115789473684211","Bocas del Toro"
"4985","Inbreeding.32","0.178947368421053","Bocas del Toro"
"4986","Inbreeding.32","0.147368421052632","Bocas del Toro"
"4987","Inbreeding.32","0.147368421052632","Bocas del Toro"
"4988","Inbreeding.32","0.147368421052632","Bocas del Toro"
"4989","Inbreeding.32","0.178947368421053","Bocas del Toro"
"4990","Inbreeding.32","0.231578947368421","Bocas del Toro"
"4991","Inbreeding.32","0.231578947368421","Bocas del Toro"
"4992","Inbreeding.32","0.178947368421053","Bocas del Toro"
"4993","Inbreeding.32","0.147368421052632","Bocas del Toro"
"4994","Inbreeding.32","0.231578947368421","Bocas del Toro"
"4995","Inbreeding.32","0.189473684210526","Bocas del Toro"
"4996","Inbreeding.32","0.157894736842105","Bocas del Toro"
"4997","Inbreeding.32","0.231578947368421","Bocas del Toro"
"4998","Inbreeding.32","0.231578947368421","Bocas del Toro"
"4999","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5000","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5001","Inbreeding.32","0.136842105263158","Bocas del Toro"
"5002","Inbreeding.32","0.147368421052632","Bocas del Toro"
"5003","Inbreeding.32","0.210526315789474","Bocas del Toro"
"5004","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5005","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5006","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5007","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5008","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5009","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5010","Inbreeding.32","0.147368421052632","Bocas del Toro"
"5011","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5012","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5013","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5014","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5015","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5016","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5017","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5018","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5019","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5020","Inbreeding.32","0.178947368421053","Bocas del Toro"
"5021","Inbreeding.32","0.178947368421053","Bocas del Toro"
"5022","Inbreeding.32","0.168421052631579","Bocas del Toro"
"5023","Inbreeding.32","0.210526315789474","Bocas del Toro"
"5024","Inbreeding.32","0.189473684210526","Bocas del Toro"
"5025","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5026","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5027","Inbreeding.32","0.189473684210526","Bocas del Toro"
"5028","Inbreeding.32","0.147368421052632","Bocas del Toro"
"5029","Inbreeding.32","0.189473684210526","Bocas del Toro"
"5030","Inbreeding.32","0.178947368421053","Bocas del Toro"
"5031","Inbreeding.32","0.031578947368421","Bocas del Toro"
"5032","Inbreeding.32","0.189473684210526","Bocas del Toro"
"5033","Inbreeding.32","0.105263157894737","Bocas del Toro"
"5034","Inbreeding.32","0.115789473684211","Bocas del Toro"
"5035","Inbreeding.32","0.105263157894737","Bocas del Toro"
"5036","Inbreeding.32","0.178947368421053","Bocas del Toro"
"5037","Inbreeding.32","0.147368421052632","Bocas del Toro"
"5038","Inbreeding.32","0.168421052631579","Bocas del Toro"
"5039","Inbreeding.32","0.231578947368421","Bocas del Toro"
"5040","Inbreeding.32","0.0947368421052631","Bocas del Toro"
"5041","Inbreeding.32","0.147368421052632","Bocas del Toro"
"5042","Inbreeding.32","0.147368421052632","Bocas del Toro"
"5043","Inbreeding.32","0.147368421052632","Bocas del Toro"
"5044","Inbreeding.32","0.0526315789473685","Bocas del Toro"
"5045","Inbreeding.32","0.115789473684211","Bocas del Toro"
"5046","Inbreeding.32","0.126315789473684","Bocas del Toro"
"5047","Inbreeding.32","0.157894736842105","Bocas del Toro"
"5048","Inbreeding.32","0.136842105263158","Bocas del Toro"
"5049","Inbreeding.32","0.105263157894737","Bocas del Toro"
"5050","Inbreeding.33","0.126315789473684","Bocas del Toro"
"5051","Inbreeding.33","0.0736842105263158","Bocas del Toro"
"5052","Inbreeding.33","0.136842105263158","Bocas del Toro"
"5053","Inbreeding.33","0.105263157894737","Bocas del Toro"
"5054","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5055","Inbreeding.33","0.126315789473684","Bocas del Toro"
"5056","Inbreeding.33","0.0631578947368421","Bocas del Toro"
"5057","Inbreeding.33","0.115789473684211","Bocas del Toro"
"5058","Inbreeding.33","0.105263157894737","Bocas del Toro"
"5059","Inbreeding.33","0.105263157894737","Bocas del Toro"
"5060","Inbreeding.33","0.0736842105263158","Bocas del Toro"
"5061","Inbreeding.33","0.0947368421052631","Bocas del Toro"
"5062","Inbreeding.33","0.136842105263158","Bocas del Toro"
"5063","Inbreeding.33","0.115789473684211","Bocas del Toro"
"5064","Inbreeding.33","0.105263157894737","Bocas del Toro"
"5065","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5066","Inbreeding.33","0.136842105263158","Bocas del Toro"
"5067","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5068","Inbreeding.33","0.126315789473684","Bocas del Toro"
"5069","Inbreeding.33","0.0736842105263158","Bocas del Toro"
"5070","Inbreeding.33","0.115789473684211","Bocas del Toro"
"5071","Inbreeding.33","0.0842105263157895","Bocas del Toro"
"5072","Inbreeding.33","0.0947368421052631","Bocas del Toro"
"5073","Inbreeding.33","0.126315789473684","Bocas del Toro"
"5074","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5075","Inbreeding.33","0.0842105263157895","Bocas del Toro"
"5076","Inbreeding.33","0.0736842105263158","Bocas del Toro"
"5077","Inbreeding.33","0.0947368421052631","Bocas del Toro"
"5078","Inbreeding.33","0.0736842105263158","Bocas del Toro"
"5079","Inbreeding.33","0.105263157894737","Bocas del Toro"
"5080","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5081","Inbreeding.33","0.0526315789473685","Bocas del Toro"
"5082","Inbreeding.33","0.115789473684211","Bocas del Toro"
"5083","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5084","Inbreeding.33","0.136842105263158","Bocas del Toro"
"5085","Inbreeding.33","0.126315789473684","Bocas del Toro"
"5086","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5087","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5088","Inbreeding.33","0.115789473684211","Bocas del Toro"
"5089","Inbreeding.33","0.0842105263157895","Bocas del Toro"
"5090","Inbreeding.33","0.0631578947368421","Bocas del Toro"
"5091","Inbreeding.33","0.0947368421052631","Bocas del Toro"
"5092","Inbreeding.33","0.168421052631579","Bocas del Toro"
"5093","Inbreeding.33","0.157894736842105","Bocas del Toro"
"5094","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5095","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5096","Inbreeding.33","0.157894736842105","Bocas del Toro"
"5097","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5098","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5099","Inbreeding.33","0.168421052631579","Bocas del Toro"
"5100","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5101","Inbreeding.33","0.189473684210526","Bocas del Toro"
"5102","Inbreeding.33","0.168421052631579","Bocas del Toro"
"5103","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5104","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5105","Inbreeding.33","0.0736842105263158","Bocas del Toro"
"5106","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5107","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5108","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5109","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5110","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5111","Inbreeding.33","0.105263157894737","Bocas del Toro"
"5112","Inbreeding.33","0.105263157894737","Bocas del Toro"
"5113","Inbreeding.33","0.0842105263157895","Bocas del Toro"
"5114","Inbreeding.33","0.0947368421052631","Bocas del Toro"
"5115","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5116","Inbreeding.33","0.189473684210526","Bocas del Toro"
"5117","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5118","Inbreeding.33","0.168421052631579","Bocas del Toro"
"5119","Inbreeding.33","0.126315789473684","Bocas del Toro"
"5120","Inbreeding.33","0.157894736842105","Bocas del Toro"
"5121","Inbreeding.33","0.0842105263157895","Bocas del Toro"
"5122","Inbreeding.33","0.115789473684211","Bocas del Toro"
"5123","Inbreeding.33","0.105263157894737","Bocas del Toro"
"5124","Inbreeding.33","0.105263157894737","Bocas del Toro"
"5125","Inbreeding.33","0.105263157894737","Bocas del Toro"
"5126","Inbreeding.33","0.157894736842105","Bocas del Toro"
"5127","Inbreeding.33","0.0947368421052631","Bocas del Toro"
"5128","Inbreeding.33","0.136842105263158","Bocas del Toro"
"5129","Inbreeding.33","0.0947368421052631","Bocas del Toro"
"5130","Inbreeding.33","0.115789473684211","Bocas del Toro"
"5131","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5132","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5133","Inbreeding.33","0.126315789473684","Bocas del Toro"
"5134","Inbreeding.33","0.0947368421052631","Bocas del Toro"
"5135","Inbreeding.33","0.0631578947368421","Bocas del Toro"
"5136","Inbreeding.33","0.157894736842105","Bocas del Toro"
"5137","Inbreeding.33","0.115789473684211","Bocas del Toro"
"5138","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5139","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5140","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5141","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5142","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5143","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5144","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5145","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5146","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5147","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5148","Inbreeding.33","0.189473684210526","Bocas del Toro"
"5149","Inbreeding.33","0.157894736842105","Bocas del Toro"
"5150","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5151","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5152","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5153","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5154","Inbreeding.33","0.136842105263158","Bocas del Toro"
"5155","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5156","Inbreeding.33","0.210526315789474","Bocas del Toro"
"5157","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5158","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5159","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5160","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5161","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5162","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5163","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5164","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5165","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5166","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5167","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5168","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5169","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5170","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5171","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5172","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5173","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5174","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5175","Inbreeding.33","0.168421052631579","Bocas del Toro"
"5176","Inbreeding.33","0.210526315789474","Bocas del Toro"
"5177","Inbreeding.33","0.189473684210526","Bocas del Toro"
"5178","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5179","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5180","Inbreeding.33","0.189473684210526","Bocas del Toro"
"5181","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5182","Inbreeding.33","0.189473684210526","Bocas del Toro"
"5183","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5184","Inbreeding.33","0.031578947368421","Bocas del Toro"
"5185","Inbreeding.33","0.189473684210526","Bocas del Toro"
"5186","Inbreeding.33","0.105263157894737","Bocas del Toro"
"5187","Inbreeding.33","0.115789473684211","Bocas del Toro"
"5188","Inbreeding.33","0.105263157894737","Bocas del Toro"
"5189","Inbreeding.33","0.178947368421053","Bocas del Toro"
"5190","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5191","Inbreeding.33","0.168421052631579","Bocas del Toro"
"5192","Inbreeding.33","0.231578947368421","Bocas del Toro"
"5193","Inbreeding.33","0.0947368421052631","Bocas del Toro"
"5194","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5195","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5196","Inbreeding.33","0.147368421052632","Bocas del Toro"
"5197","Inbreeding.33","0.0526315789473685","Bocas del Toro"
"5198","Inbreeding.33","0.115789473684211","Bocas del Toro"
"5199","Inbreeding.33","0.126315789473684","Bocas del Toro"
"5200","Inbreeding.33","0.157894736842105","Bocas del Toro"
"5201","Inbreeding.33","0.136842105263158","Bocas del Toro"
"5202","Inbreeding.33","0.105263157894737","Bocas del Toro"
"5203","Inbreeding.34","0.126315789473684","Bocas del Toro"
"5204","Inbreeding.34","0.0736842105263158","Bocas del Toro"
"5205","Inbreeding.34","0.136842105263158","Bocas del Toro"
"5206","Inbreeding.34","0.105263157894737","Bocas del Toro"
"5207","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5208","Inbreeding.34","0.126315789473684","Bocas del Toro"
"5209","Inbreeding.34","0.0631578947368421","Bocas del Toro"
"5210","Inbreeding.34","0.115789473684211","Bocas del Toro"
"5211","Inbreeding.34","0.105263157894737","Bocas del Toro"
"5212","Inbreeding.34","0.105263157894737","Bocas del Toro"
"5213","Inbreeding.34","0.0736842105263158","Bocas del Toro"
"5214","Inbreeding.34","0.0947368421052631","Bocas del Toro"
"5215","Inbreeding.34","0.136842105263158","Bocas del Toro"
"5216","Inbreeding.34","0.115789473684211","Bocas del Toro"
"5217","Inbreeding.34","0.105263157894737","Bocas del Toro"
"5218","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5219","Inbreeding.34","0.136842105263158","Bocas del Toro"
"5220","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5221","Inbreeding.34","0.126315789473684","Bocas del Toro"
"5222","Inbreeding.34","0.0736842105263158","Bocas del Toro"
"5223","Inbreeding.34","0.115789473684211","Bocas del Toro"
"5224","Inbreeding.34","0.0842105263157895","Bocas del Toro"
"5225","Inbreeding.34","0.0947368421052631","Bocas del Toro"
"5226","Inbreeding.34","0.126315789473684","Bocas del Toro"
"5227","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5228","Inbreeding.34","0.0842105263157895","Bocas del Toro"
"5229","Inbreeding.34","0.0736842105263158","Bocas del Toro"
"5230","Inbreeding.34","0.0947368421052631","Bocas del Toro"
"5231","Inbreeding.34","0.0736842105263158","Bocas del Toro"
"5232","Inbreeding.34","0.105263157894737","Bocas del Toro"
"5233","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5234","Inbreeding.34","0.0526315789473685","Bocas del Toro"
"5235","Inbreeding.34","0.115789473684211","Bocas del Toro"
"5236","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5237","Inbreeding.34","0.136842105263158","Bocas del Toro"
"5238","Inbreeding.34","0.126315789473684","Bocas del Toro"
"5239","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5240","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5241","Inbreeding.34","0.115789473684211","Bocas del Toro"
"5242","Inbreeding.34","0.0842105263157895","Bocas del Toro"
"5243","Inbreeding.34","0.0631578947368421","Bocas del Toro"
"5244","Inbreeding.34","0.0947368421052631","Bocas del Toro"
"5245","Inbreeding.34","0.168421052631579","Bocas del Toro"
"5246","Inbreeding.34","0.157894736842105","Bocas del Toro"
"5247","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5248","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5249","Inbreeding.34","0.157894736842105","Bocas del Toro"
"5250","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5251","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5252","Inbreeding.34","0.168421052631579","Bocas del Toro"
"5253","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5254","Inbreeding.34","0.189473684210526","Bocas del Toro"
"5255","Inbreeding.34","0.168421052631579","Bocas del Toro"
"5256","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5257","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5258","Inbreeding.34","0.0736842105263158","Bocas del Toro"
"5259","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5260","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5261","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5262","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5263","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5264","Inbreeding.34","0.105263157894737","Bocas del Toro"
"5265","Inbreeding.34","0.105263157894737","Bocas del Toro"
"5266","Inbreeding.34","0.0842105263157895","Bocas del Toro"
"5267","Inbreeding.34","0.0947368421052631","Bocas del Toro"
"5268","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5269","Inbreeding.34","0.189473684210526","Bocas del Toro"
"5270","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5271","Inbreeding.34","0.168421052631579","Bocas del Toro"
"5272","Inbreeding.34","0.126315789473684","Bocas del Toro"
"5273","Inbreeding.34","0.157894736842105","Bocas del Toro"
"5274","Inbreeding.34","0.0842105263157895","Bocas del Toro"
"5275","Inbreeding.34","0.115789473684211","Bocas del Toro"
"5276","Inbreeding.34","0.105263157894737","Bocas del Toro"
"5277","Inbreeding.34","0.105263157894737","Bocas del Toro"
"5278","Inbreeding.34","0.105263157894737","Bocas del Toro"
"5279","Inbreeding.34","0.157894736842105","Bocas del Toro"
"5280","Inbreeding.34","0.0947368421052631","Bocas del Toro"
"5281","Inbreeding.34","0.136842105263158","Bocas del Toro"
"5282","Inbreeding.34","0.0947368421052631","Bocas del Toro"
"5283","Inbreeding.34","0.115789473684211","Bocas del Toro"
"5284","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5285","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5286","Inbreeding.34","0.126315789473684","Bocas del Toro"
"5287","Inbreeding.34","0.0947368421052631","Bocas del Toro"
"5288","Inbreeding.34","0.0631578947368421","Bocas del Toro"
"5289","Inbreeding.34","0.157894736842105","Bocas del Toro"
"5290","Inbreeding.34","0.115789473684211","Bocas del Toro"
"5291","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5292","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5293","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5294","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5295","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5296","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5297","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5298","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5299","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5300","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5301","Inbreeding.34","0.189473684210526","Bocas del Toro"
"5302","Inbreeding.34","0.157894736842105","Bocas del Toro"
"5303","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5304","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5305","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5306","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5307","Inbreeding.34","0.136842105263158","Bocas del Toro"
"5308","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5309","Inbreeding.34","0.210526315789474","Bocas del Toro"
"5310","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5311","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5312","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5313","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5314","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5315","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5316","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5317","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5318","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5319","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5320","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5321","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5322","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5323","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5324","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5325","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5326","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5327","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5328","Inbreeding.34","0.168421052631579","Bocas del Toro"
"5329","Inbreeding.34","0.210526315789474","Bocas del Toro"
"5330","Inbreeding.34","0.189473684210526","Bocas del Toro"
"5331","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5332","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5333","Inbreeding.34","0.189473684210526","Bocas del Toro"
"5334","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5335","Inbreeding.34","0.189473684210526","Bocas del Toro"
"5336","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5337","Inbreeding.34","0.031578947368421","Bocas del Toro"
"5338","Inbreeding.34","0.189473684210526","Bocas del Toro"
"5339","Inbreeding.34","0.105263157894737","Bocas del Toro"
"5340","Inbreeding.34","0.115789473684211","Bocas del Toro"
"5341","Inbreeding.34","0.105263157894737","Bocas del Toro"
"5342","Inbreeding.34","0.178947368421053","Bocas del Toro"
"5343","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5344","Inbreeding.34","0.168421052631579","Bocas del Toro"
"5345","Inbreeding.34","0.231578947368421","Bocas del Toro"
"5346","Inbreeding.34","0.0947368421052631","Bocas del Toro"
"5347","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5348","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5349","Inbreeding.34","0.147368421052632","Bocas del Toro"
"5350","Inbreeding.34","0.0526315789473685","Bocas del Toro"
"5351","Inbreeding.34","0.115789473684211","Bocas del Toro"
"5352","Inbreeding.34","0.126315789473684","Bocas del Toro"
"5353","Inbreeding.34","0.157894736842105","Bocas del Toro"
"5354","Inbreeding.34","0.136842105263158","Bocas del Toro"
"5355","Inbreeding.34","0.105263157894737","Bocas del Toro"
"5356","Inbreeding.35","0.126315789473684","Bocas del Toro"
"5357","Inbreeding.35","0.0736842105263158","Bocas del Toro"
"5358","Inbreeding.35","0.136842105263158","Bocas del Toro"
"5359","Inbreeding.35","0.105263157894737","Bocas del Toro"
"5360","Inbreeding.35","0.147368421052632","Bocas del Toro"
"5361","Inbreeding.35","0.126315789473684","Bocas del Toro"
"5362","Inbreeding.35","0.0631578947368421","Bocas del Toro"
"5363","Inbreeding.35","0.115789473684211","Bocas del Toro"
"5364","Inbreeding.35","0.105263157894737","Bocas del Toro"
"5365","Inbreeding.35","0.105263157894737","Bocas del Toro"
"5366","Inbreeding.35","0.0736842105263158","Bocas del Toro"
"5367","Inbreeding.35","0.0947368421052631","Bocas del Toro"
"5368","Inbreeding.35","0.136842105263158","Bocas del Toro"
"5369","Inbreeding.35","0.115789473684211","Bocas del Toro"
"5370","Inbreeding.35","0.105263157894737","Bocas del Toro"
"5371","Inbreeding.35","0.178947368421053","Bocas del Toro"
